sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;Perceived. Util. 4;User Bother 1;User Bother 2;User Bother 3;User Bother 4;User Util. 1;User Util. 2;User Util. 3;User Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
;2;Session genius.core.session.Session@1aa02c60 failed: Failed to execute protocol: Execution failed of NiceTitForTat@160:java.lang.NullPointerException: null:[agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;NiceTitForTat;NiceTitForTat;Agent21;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@5e0e254e failed: Failed to execute protocol: Execution failed of Agent_K@164:java.lang.NullPointerException: null:[agents.anac.y2010.AgentK.Agent_K, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;Agent_K;NiceTitForTat;Agent21;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@774c6b44 failed: Failed to execute protocol: Execution failed of Agent21@168:java.lang.NullPointerException: null:[/Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.anac.y2010.AgentK.Agent_K, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;Agent21;Agent_K;Agent21;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@3d64dc22 failed: Failed to execute protocol: Execution failed of BayesianAgent@172:java.lang.NullPointerException: null:[agents.BayesianAgent, agents.anac.y2010.AgentK.Agent_K, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;BayesianAgent;Agent_K;Agent21;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@19c71b4e failed: Failed to execute protocol: Execution failed of BoulwareNegotiationParty@176:java.lang.NullPointerException: null:[negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;BoulwareNegotiationParty;Agent_K;Agent21;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@238d2357 failed: Failed to execute protocol: Execution failed of ConcederNegotiationParty@180:java.lang.NullPointerException: null:[negotiator.parties.ConcederNegotiationParty, agents.anac.y2010.AgentK.Agent_K, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;ConcederNegotiationParty;Agent_K;Agent21;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@1ff19051 failed: Failed to execute protocol: Execution failed of Gahboninho@184:java.lang.NullPointerException: null:[agents.anac.y2011.Gahboninho.Gahboninho, agents.anac.y2010.AgentK.Agent_K, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;Gahboninho;Agent_K;Agent21;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@c8df8ef failed: Failed to execute protocol: Execution failed of NiceTitForTat@188:java.lang.NullPointerException: null:[agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, agents.anac.y2010.AgentK.Agent_K, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;NiceTitForTat;Agent_K;Agent21;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@45338461 failed: Failed to execute protocol: Execution failed of Agent_K@192:java.lang.NullPointerException: null:[agents.anac.y2010.AgentK.Agent_K, agents.anac.y2010.AgentK.Agent_K, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;Agent_K;Agent_K;Agent21;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@78aaa58a failed: Failed to execute protocol: Execution failed of Agent21@196:java.lang.NullPointerException: null:[/Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;Agent21;Agent21;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@4d0f6264 failed: Failed to execute protocol: Execution failed of BayesianAgent@200:java.lang.NullPointerException: null:[agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;BayesianAgent;Agent21;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@535af880 failed: Failed to execute protocol: Execution failed of BoulwareNegotiationParty@204:java.lang.NullPointerException: null:[negotiator.parties.BoulwareNegotiationParty, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;BoulwareNegotiationParty;Agent21;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@74d24e37 failed: Failed to execute protocol: Execution failed of ConcederNegotiationParty@208:java.lang.NullPointerException: null:[negotiator.parties.ConcederNegotiationParty, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;ConcederNegotiationParty;Agent21;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@5bdd2961 failed: Failed to execute protocol: Execution failed of Gahboninho@212:java.lang.NullPointerException: null:[agents.anac.y2011.Gahboninho.Gahboninho, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;Gahboninho;Agent21;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@3fd2285b failed: Failed to execute protocol: Execution failed of NiceTitForTat@216:java.lang.NullPointerException: null:[agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;NiceTitForTat;Agent21;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@69c750f0 failed: Failed to execute protocol: Execution failed of Agent_K@220:java.lang.NullPointerException: null:[agents.anac.y2010.AgentK.Agent_K, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;Agent_K;Agent21;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@7dddec50 failed: Failed to execute protocol: Execution failed of Agent21@224:java.lang.NullPointerException: null:[/Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.BayesianAgent, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;Agent21;BayesianAgent;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@20d2c154 failed: Failed to execute protocol: Execution failed of BayesianAgent@228:java.lang.NullPointerException: null:[agents.BayesianAgent, agents.BayesianAgent, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;BayesianAgent;BayesianAgent;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@1952c556 failed: Failed to execute protocol: Execution failed of BoulwareNegotiationParty@232:java.lang.NullPointerException: null:[negotiator.parties.BoulwareNegotiationParty, agents.BayesianAgent, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;BoulwareNegotiationParty;BayesianAgent;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@5322dc5b failed: Failed to execute protocol: Execution failed of ConcederNegotiationParty@236:java.lang.NullPointerException: null:[negotiator.parties.ConcederNegotiationParty, agents.BayesianAgent, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;ConcederNegotiationParty;BayesianAgent;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@10dfb1f8 failed: Failed to execute protocol: Execution failed of Gahboninho@240:java.lang.NullPointerException: null:[agents.anac.y2011.Gahboninho.Gahboninho, agents.BayesianAgent, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;Gahboninho;BayesianAgent;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@34c556a3 failed: Failed to execute protocol: Execution failed of NiceTitForTat@244:java.lang.NullPointerException: null:[agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, agents.BayesianAgent, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;NiceTitForTat;BayesianAgent;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@2b87df42 failed: Failed to execute protocol: Execution failed of Agent_K@248:java.lang.NullPointerException: null:[agents.anac.y2010.AgentK.Agent_K, agents.BayesianAgent, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;Agent_K;BayesianAgent;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@44494959 failed: Failed to execute protocol: Execution failed of Agent21@252:java.lang.NullPointerException: null:[/Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, negotiator.parties.BoulwareNegotiationParty, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;Agent21;BoulwareNegotiationParty;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@7591d68b failed: Failed to execute protocol: Execution failed of BayesianAgent@256:java.lang.NullPointerException: null:[agents.BayesianAgent, negotiator.parties.BoulwareNegotiationParty, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;BayesianAgent;BoulwareNegotiationParty;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@3bc6860 failed: Failed to execute protocol: Execution failed of BoulwareNegotiationParty@260:java.lang.NullPointerException: null:[negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;BoulwareNegotiationParty;BoulwareNegotiationParty;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@70f3d5bb failed: Failed to execute protocol: Execution failed of ConcederNegotiationParty@264:java.lang.NullPointerException: null:[negotiator.parties.ConcederNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;ConcederNegotiationParty;BoulwareNegotiationParty;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@f55ad19 failed: Failed to execute protocol: Execution failed of Gahboninho@268:java.lang.NullPointerException: null:[agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.BoulwareNegotiationParty, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;Gahboninho;BoulwareNegotiationParty;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@3999a395 failed: Failed to execute protocol: Execution failed of NiceTitForTat@272:java.lang.NullPointerException: null:[agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.BoulwareNegotiationParty, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;NiceTitForTat;BoulwareNegotiationParty;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@432ffe6f failed: Failed to execute protocol: Execution failed of Agent_K@276:java.lang.NullPointerException: null:[agents.anac.y2010.AgentK.Agent_K, negotiator.parties.BoulwareNegotiationParty, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;Agent_K;BoulwareNegotiationParty;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@4ff4ecbf failed: Failed to execute protocol: Execution failed of Agent21@280:java.lang.NullPointerException: null:[/Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, negotiator.parties.ConcederNegotiationParty, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;Agent21;ConcederNegotiationParty;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@57251703 failed: Failed to execute protocol: Execution failed of BayesianAgent@284:java.lang.NullPointerException: null:[agents.BayesianAgent, negotiator.parties.ConcederNegotiationParty, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;BayesianAgent;ConcederNegotiationParty;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@29373618 failed: Failed to execute protocol: Execution failed of BoulwareNegotiationParty@288:java.lang.NullPointerException: null:[negotiator.parties.BoulwareNegotiationParty, negotiator.parties.ConcederNegotiationParty, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;BoulwareNegotiationParty;ConcederNegotiationParty;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@5a79a5ce failed: Failed to execute protocol: Execution failed of ConcederNegotiationParty@292:java.lang.NullPointerException: null:[negotiator.parties.ConcederNegotiationParty, negotiator.parties.ConcederNegotiationParty, agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class];60rounds;No;;0;;;;;;ConcederNegotiationParty;ConcederNegotiationParty;BayesianAgent;Agent21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
